"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","phosphotransferase activity, alcohol group as acceptor","GO:0016773","0.003241444930018804","2.4892613523711544","1260","2448","184","22791","AT1G68400,AT2G26330,AT3G58690,AT1G10470,AT5G62230,AT4G23140,AT1G10850,AT3G26700,AT4G20140,AT1G51940,AT5G58300,AT3G56370,AT5G67200,AT3G03770,AT5G10020,AT2G44830,AT5G14210,AT3G28040,AT2G20300,AT3G47570,AT1G08680,AT4G20270,AT5G04870,AT4G34220,AT2G42290,AT3G59110,AT3G04810,AT5G65700,AT1G67720,AT4G20940,AT5G16500,AT2G19130,AT4G00960,AT5G62710,AT5G55830,AT3G13690,AT4G01330,AT1G12460,AT5G45800,AT2G45340,AT5G51560,AT4G21380,AT5G58380,AT4G21390,AT4G27290,AT1G66150,AT1G20930,AT4G24740,AT4G34500,AT1G23540,AT4G23180,AT1G76540,AT3G24660,AT5G57670,AT5G07280,AT4G04540,AT5G62310,AT4G37250,AT5G56890,AT2G36570,AT4G36180,AT5G15080,AT1G17230,AT4G05200,AT4G22130,AT3G06030,AT1G68690,AT1G77720,AT5G10530,AT2G25880,AT4G32830,AT5G38560,AT2G37050,AT2G23950,AT1G18670,AT3G54180,AT2G26700,AT1G76550,AT1G53050,AT5G13290,AT1G63430,AT1G48210,AT3G07960,AT3G46290,AT4G26610,AT5G26751,AT4G08850,AT1G77740,AT4G38830,AT3G19300,AT4G23230,AT1G16670,AT2G31270,AT3G52890,AT1G09450,AT1G02970,AT3G51740,AT2G03890,AT1G01540,AT1G67580,AT2G41970,AT2G26980,AT4G32000,AT2G41210,AT2G26730,AT1G21240,AT1G49160,AT4G29990,AT1G30570,AT3G20860,AT4G30960,AT5G26150,AT5G56350,AT1G09000,AT4G39400,AT1G50240,AT1G48480,AT5G59010,AT5G07620,AT4G16970,AT2G46700,AT4G18640,AT3G51850,AT5G57035,AT1G56190,AT2G16250,AT1G31420,AT4G04570,AT4G23740,AT4G03390,AT2G40120,AT4G23150,AT3G51990,AT1G53730,AT3G47580,AT3G22960,AT3G54710,AT1G34300,AT2G01820,AT5G61350,AT5G06740,AT3G59420,AT3G56960,AT2G42960,AT3G53380,AT4G29130,AT1G78980,AT2G01210,AT3G44200,AT5G58520,AT1G20650,AT1G72300,AT4G10260,AT1G35670,AT5G47750,AT1G14390,AT1G08650,AT3G23750,AT5G61480,AT1G33260,AT1G67510,AT1G10940,AT1G71830,AT4G24400,AT5G18700,AT3G49670,AT1G60800,AT1G21980,AT5G46330,AT1G07650,AT2G30980,AT4G16130,AT5G46570,AT2G24130,AT1G56720,AT1G54610,AT2G45490,AT2G41820,AT2G21940,AT1G74320,AT2G45910,AT4G32300,AT3G10700,AT1G28440"
"GO:MF","aspartyl esterase activity","GO:0045330","0.00571235874418186","2.243184526069724","67","267","7","22791","AT5G53370,AT5G47500,AT2G43050,AT2G26440,AT1G53830,AT5G19730,AT4G33220"
"GO:MF","plus-end-directed microtubule motor activity","GO:0008574","0.006037897535549787","2.2191142613233388","5","2444","5","22791","AT2G36200,AT1G01950,AT1G12430,AT3G54870,AT5G47820"
"GO:MF","pectinesterase activity","GO:0030599","0.00630478965744705","2.2003293979305307","68","267","7","22791","AT5G53370,AT5G47500,AT2G43050,AT2G26440,AT1G53830,AT5G19730,AT4G33220"
"GO:MF","cyclin-dependent protein serine/threonine kinase regulator activity","GO:0016538","0.006722581034814742","2.172463954034259","39","1995","13","22791","AT5G65420,AT5G06150,AT3G11520,AT1G47210,AT1G20610,AT5G43080,AT1G76310,AT5G48820,AT1G15570,AT5G11300,AT2G22490,AT1G80370,AT2G27970"
"GO:MF","calmodulin binding","GO:0005516","0.006997131928337361","2.1550799375486607","210","1936","37","22791","AT2G38540,AT4G02600,AT5G54250,AT3G16490,AT4G14750,AT4G20260,AT5G54280,AT5G28300,AT5G53760,AT1G01110,AT2G19130,AT2G43040,AT2G26180,AT4G25800,AT1G27460,AT5G45800,AT4G21390,AT4G27290,AT5G35670,AT1G72670,AT5G43900,AT4G21820,AT5G65930,AT1G74690,AT5G62390,AT3G19820,AT1G26700,AT1G11000,AT5G13460,AT4G23060,AT4G33050,AT3G22190,AT2G46700,AT5G15410,AT1G19870,AT2G33670,AT1G34300"
"GO:MF","hydrolase activity, acting on glycosyl bonds","GO:0016798","0.017834527687170493","1.7487383876192466","462","2419","77","22791","AT1G70710,AT1G64760,AT4G03210,AT2G36870,AT4G39010,AT4G02290,AT3G57510,AT5G57560,AT5G44680,AT4G19810,AT3G52600,AT1G13130,AT4G36360,AT3G13750,AT1G14720,AT5G56590,AT4G38650,AT5G57550,AT1G02640,AT3G23770,AT4G34480,AT1G60590,AT5G13870,AT4G23820,AT1G02800,AT5G08380,AT1G61820,AT2G01630,AT3G18080,AT3G57260,AT5G24318,AT4G18180,AT2G05790,AT5G63810,AT1G65590,AT2G32990,AT1G78060,AT5G64570,AT5G55180,AT3G47830,AT5G47000,AT4G26830,AT1G32860,AT3G57270,AT3G10740,AT1G80170,AT2G27500,AT3G16850,AT3G44990,AT2G06850,AT3G61490,AT5G04885,AT3G62110,AT5G20870,AT3G57240,AT2G36490,AT1G11820,AT2G20680,AT1G68560,AT1G11545,AT5G58480,AT5G34940,AT1G72000,AT5G04560,AT1G75680,AT1G70500,AT1G02460,AT5G57970,AT1G58370,AT4G12740,AT4G20050,AT2G16730,AT4G35010,AT3G26380,AT5G58090,AT1G32170,AT2G28100"
"GO:MF","acyltransferase activity, transferring groups other than amino-acyl groups","GO:0016747","0.022458861713194563","1.648612258947485","280","848","25","22791","AT1G68530,AT4G34510,AT2G26640,AT2G28630,AT1G04220,AT2G38110,AT5G48930,AT1G19440,AT5G13930,AT1G54570,AT3G14980,AT3G49200,AT2G38320,AT1G70230,AT5G23670,AT4G01730,AT1G06520,AT3G62390,AT1G29050,AT1G69420,AT5G01360,AT4G34850,AT4G01950,AT5G15890,AT4G15080"
"GO:MF","ATP binding","GO:0005524","0.03207001235838279","1.4939008727133924","2415","2502","322","22791","AT1G17840,AT1G68400,AT2G26330,AT4G25960,AT1G49430,AT3G58690,AT3G13960,AT2G26910,AT2G46370,AT5G62230,AT4G23140,AT1G10850,AT3G46530,AT3G26700,AT4G37740,AT4G20140,AT4G27220,AT1G51940,AT5G58300,AT5G54280,AT3G56370,AT2G36400,AT3G07040,AT5G67200,AT3G03770,AT5G10020,AT3G49650,AT2G44830,AT5G14210,AT4G19050,AT3G28040,AT2G42520,AT2G20300,AT3G47570,AT4G20270,AT5G04870,AT4G34220,AT2G42290,AT3G44730,AT1G63350,AT3G59110,AT3G04810,AT5G65700,AT1G67720,AT4G20940,AT5G09810,AT5G16500,AT2G19130,AT4G00960,AT5G62710,AT1G51480,AT5G55830,AT5G43530,AT3G28860,AT3G13690,AT1G69550,AT4G01330,AT3G20060,AT2G21300,AT1G12460,AT3G14460,AT5G45800,AT5G45440,AT2G45340,AT5G51560,AT1G50180,AT4G26090,AT1G72250,AT4G21380,AT1G18550,AT5G58380,AT3G19050,AT4G14330,AT4G21390,AT4G27290,AT1G66150,AT3G07350,AT1G20930,AT4G24740,AT5G27550,AT4G34500,AT1G23540,AT3G14470,AT5G46280,AT4G23180,AT1G76540,AT3G10310,AT4G05190,AT3G24660,AT5G43900,AT4G24790,AT5G57670,AT5G07280,AT3G57870,AT3G44050,AT3G23890,AT5G23910,AT4G04540,AT5G63380,AT5G62310,AT3G20150,AT4G37250,AT2G37420,AT5G52860,AT5G56890,AT2G36570,AT5G48300,AT4G36180,AT5G15080,AT1G17230,AT4G05200,AT4G22130,AT3G06030,AT5G65930,AT1G68690,AT5G57480,AT1G21730,AT1G77720,AT5G57350,AT2G36200,AT5G10530,AT2G25880,AT4G32830,AT2G22610,AT5G38560,AT5G62410,AT2G37050,AT4G27190,AT2G23950,AT1G18670,AT5G48600,AT5G44635,AT3G54180,AT1G18370,AT5G42020,AT5G20850,AT2G26700,AT4G18820,AT1G63640,AT5G02370,AT3G55090,AT2G47240,AT2G02480,AT1G76550,AT5G66750,AT1G53050,AT5G13290,AT1G63430,AT1G48210,AT2G07690,AT1G59540,AT3G07960,AT3G46290,AT4G02060,AT4G26610,AT5G26751,AT5G28540,AT2G16440,AT4G08850,AT1G77740,AT1G44900,AT4G38830,AT3G19300,AT4G23230,AT1G16670,AT3G52890,AT1G09450,AT1G02970,AT3G51740,AT2G03890,AT3G17360,AT1G01540,AT1G67580,AT2G41970,AT4G04910,AT5G05080,AT2G26980,AT4G32000,AT1G27680,AT2G41210,AT2G26730,AT5G52640,AT3G45850,AT1G21240,AT5G60930,AT1G49160,AT3G20780,AT5G02500,AT4G29990,AT1G30570,AT3G20860,AT4G30960,AT2G47000,AT1G79890,AT5G26150,AT5G56350,AT1G09000,AT4G39400,AT1G50240,AT1G48480,AT5G59010,AT5G07620,AT1G20720,AT4G16970,AT1G63990,AT2G46700,AT1G19100,AT3G12020,AT4G18640,AT3G51850,AT5G57035,AT1G56190,AT2G16250,AT2G14050,AT1G31420,AT4G39050,AT4G04570,AT3G10180,AT4G14700,AT4G23740,AT4G03390,AT2G40120,AT3G12110,AT1G74310,AT4G24710,AT4G23150,AT3G24495,AT3G51990,AT1G53730,AT3G47580,AT3G22960,AT4G29910,AT1G55550,AT1G08840,AT1G01950,AT1G12430,AT1G34300,AT2G01820,AT2G22840,AT1G04730,AT5G61350,AT2G45280,AT5G06740,AT1G10930,AT3G59420,AT3G56960,AT3G28345,AT2G42960,AT3G53380,AT4G29130,AT3G46730,AT2G36910,AT1G27880,AT1G78980,AT5G05130,AT2G01210,AT3G44200,AT5G58520,AT3G16060,AT4G24970,AT1G20650,AT1G72300,AT4G10260,AT1G35670,AT2G47500,AT5G47750,AT2G32120,AT1G14390,AT3G54870,AT1G08650,AT1G06750,AT4G35520,AT2G29940,AT3G23750,AT5G61480,AT1G33260,AT1G67510,AT1G10940,AT1G71830,AT4G24400,AT3G23670,AT5G18700,AT3G49670,AT1G60800,AT1G21980,AT5G46330,AT1G09430,AT3G16630,AT3G10350,AT1G54270,AT1G07650,AT3G46710,AT2G30980,AT4G16130,AT1G48520,AT5G46570,AT4G25120,AT1G53390,AT2G37010,AT2G24130,AT3G54690,AT1G56720,AT1G80300,AT1G54610,AT2G45490,AT1G66950,AT2G41820,AT2G21940,AT1G74320,AT2G21790,AT2G45910,AT4G32300,AT3G10700,AT5G47820,AT1G28440,AT1G09620,AT1G35720,AT1G58410,AT4G30490,AT1G58390,AT1G77280,AT2G25140"
"GO:MF","protein dimerization activity","GO:0046983","0.0338408546739652","1.4705586770898798","677","929","49","22791","AT5G50915,AT1G17840,AT5G53210,AT3G06120,AT2G46810,AT5G60910,AT4G09820,AT4G24660,AT4G01460,AT1G26310,AT3G26744,AT1G32640,AT5G18000,AT2G37630,AT5G61850,AT2G42300,AT3G21330,AT4G07960,AT1G09250,AT2G14210,AT1G69120,AT1G56170,AT1G10120,AT5G10150,AT1G72210,AT2G03220,AT4G09960,AT5G02560,AT5G59970,AT1G27660,AT5G59910,AT3G30530,AT5G10400,AT5G65640,AT1G26945,AT3G45980,AT5G10980,AT2G28150,AT3G28857,AT4G36930,AT5G59870,AT5G42750,AT1G08880,AT3G50330,AT5G59790,AT2G36010,AT5G22220,AT4G38900,AT4G35160"
"GO:MF","xyloglucan:xyloglucosyl transferase activity","GO:0016762","0.03489802477648106","1.4571991533545976","33","511","6","22791","AT4G03210,AT2G36870,AT5G57560,AT1G14720,AT5G57550,AT5G13870"
"GO:MF","kinase activity","GO:0016301","0.04469049023590171","1.3497848812855082","1434","2448","198","22791","AT1G68400,AT2G26330,AT1G60060,AT3G58690,AT1G10470,AT5G62230,AT4G23140,AT1G10850,AT3G26700,AT4G20140,AT1G51940,AT5G58300,AT3G56370,AT5G67200,AT3G03770,AT5G10020,AT2G44830,AT5G14210,AT3G28040,AT2G20300,AT3G47570,AT1G08680,AT4G20270,AT5G04870,AT4G34220,AT2G42290,AT3G59110,AT3G04810,AT5G65700,AT1G67720,AT4G20940,AT5G16500,AT2G19130,AT4G00960,AT5G62710,AT3G56100,AT1G47210,AT5G55830,AT5G50780,AT3G13690,AT4G01330,AT1G12460,AT5G45800,AT2G45340,AT5G51560,AT4G21380,AT5G27370,AT5G58380,AT4G21390,AT4G27290,AT1G66150,AT1G20930,AT4G24740,AT4G34500,AT1G23540,AT4G23180,AT1G76540,AT3G24660,AT5G57670,AT5G07280,AT4G04540,AT5G62310,AT4G37250,AT5G56890,AT2G36570,AT4G36180,AT5G15080,AT1G17230,AT4G05200,AT4G22130,AT1G11915,AT3G06030,AT5G48820,AT1G68690,AT1G77720,AT5G10530,AT2G25880,AT4G32830,AT5G38560,AT2G37050,AT2G23950,AT1G18670,AT3G54180,AT5G66800,AT2G26700,AT1G76550,AT1G53050,AT5G13290,AT1G63430,AT1G48210,AT3G26350,AT3G07960,AT3G46290,AT4G26610,AT5G26751,AT4G08850,AT1G77740,AT4G38830,AT3G19300,AT4G23230,AT1G16670,AT2G31270,AT3G52890,AT1G09450,AT1G02970,AT3G51740,AT2G03890,AT1G01540,AT1G67580,AT2G41970,AT2G26980,AT4G32000,AT2G41210,AT2G26730,AT1G21240,AT1G49160,AT4G29990,AT1G30570,AT3G20860,AT4G30960,AT5G11620,AT5G26150,AT5G56350,AT1G09000,AT4G39400,AT1G50240,AT1G48480,AT5G59010,AT5G07620,AT4G16970,AT2G46700,AT4G18640,AT3G51850,AT5G57035,AT1G56190,AT2G16250,AT1G31420,AT4G04570,AT4G23740,AT4G03390,AT2G40120,AT4G23150,AT3G51990,AT1G53730,AT3G47580,AT3G22960,AT3G54710,AT1G34300,AT2G01820,AT3G15680,AT5G61350,AT5G06740,AT3G59420,AT3G56960,AT2G42960,AT3G53380,AT4G29130,AT1G78980,AT2G01210,AT3G44200,AT5G58520,AT4G24970,AT1G20650,AT1G72300,AT4G10260,AT1G35670,AT5G47750,AT1G14390,AT1G08650,AT1G06750,AT3G23750,AT5G61480,AT1G33260,AT1G67510,AT1G10940,AT1G71830,AT4G24400,AT5G18700,AT3G49670,AT1G60800,AT1G21980,AT5G46330,AT1G72040,AT1G07650,AT2G30980,AT4G16130,AT5G46570,AT2G24130,AT1G56720,AT1G54610,AT2G45490,AT2G41820,AT2G21940,AT1G74320,AT2G45910,AT4G32300,AT3G10700,AT1G28440"
"GO:MF","O-acetyltransferase activity","GO:0016413","0.04835957446302088","1.3155175293409387","50","2660","16","22791","AT2G38320,AT1G70230,AT3G62390,AT1G29050,AT5G01360,AT5G15890,AT5G58600,AT2G40320,AT1G01430,AT5G15900,AT2G40150,AT3G55990,AT4G23790,AT5G64470,AT2G14530,AT5G19160"
"GO:BP","cell cycle","GO:0007049","2.8573346547480437e-35","34.544038891504215","573","2749","189","21899","AT1G02065,AT2G01990,AT1G70210,AT5G65420,AT3G22780,AT5G51330,AT5G10150,AT1G03780,AT4G37630,AT4G30710,AT3G47690,AT5G06150,AT1G20590,AT2G26180,AT3G48160,AT3G11520,AT1G47210,AT1G20610,AT2G30820,AT2G28150,AT1G02730,AT5G51600,AT3G19050,AT5G43080,AT3G44960,AT1G72670,AT5G02220,AT3G01015,AT1G20930,AT5G52950,AT5G59790,AT5G46280,AT1G76310,AT3G25980,AT1G76540,AT4G05190,AT2G36010,AT5G22220,AT3G51280,AT1G69770,AT4G30870,AT1G06660,AT2G33793,AT3G59550,AT5G07280,AT3G05330,AT4G21820,AT4G26760,AT1G04030,AT5G13840,AT3G44050,AT2G42260,AT5G67270,AT4G34160,AT1G30690,AT5G24330,AT1G53140,AT2G33560,AT3G58650,AT5G48820,AT3G12280,AT2G06510,AT5G62700,AT1G15570,AT1G63100,AT2G36200,AT4G32830,AT5G62410,AT5G16270,AT5G52910,AT5G10440,AT5G48600,AT5G44635,AT3G54180,AT1G18370,AT3G02820,AT5G20850,AT1G07270,AT3G25100,AT4G33270,AT3G54650,AT3G51670,AT2G20190,AT2G07690,AT4G02060,AT2G13680,AT2G16440,AT1G44900,AT2G31270,AT2G32590,AT1G09450,AT4G32730,AT1G67180,AT5G06590,AT1G02970,AT4G03270,AT4G15890,AT3G17360,AT1G04650,AT3G57060,AT1G15110,AT1G65470,AT3G57860,AT5G22110,AT1G64960,AT3G20780,AT1G34355,AT5G05510,AT1G50010,AT5G63920,AT1G50240,AT5G03470,AT5G37478,AT5G11300,AT1G20720,AT2G01910,AT5G57880,AT4G19350,AT5G48520,AT1G63990,AT2G40550,AT4G22970,AT5G37630,AT2G14050,AT1G67370,AT5G50375,AT2G22490,AT4G24710,AT4G00020,AT1G80370,AT4G37650,AT5G40840,AT1G61000,AT5G39770,AT3G54710,AT5G67100,AT1G04730,AT5G48720,AT1G08560,AT2G45280,AT2G44740,AT2G27970,AT3G59420,AT3G08880,AT5G42080,AT1G22275,AT2G45080,AT4G17760,AT2G21800,AT2G22140,AT4G31400,AT3G18730,AT2G38720,AT2G01210,AT5G19770,AT5G49160,AT4G35520,AT1G13330,AT1G71830,AT3G23670,AT5G18700,AT1G50710,AT4G20050,AT5G09870,AT4G14180,AT4G14310,AT5G03415,AT5G05170,AT5G64740,AT3G07160,AT4G08630,AT3G54630,AT1G14830,AT5G55280,AT5G38880,AT3G27120,AT4G34660,AT5G19390,AT3G48210,AT3G48750,AT5G05970,AT1G13980,AT5G18580,AT3G55000,AT3G55005,AT3G48860,AT1G73177,AT5G63135,AT2G32980"
"GO:BP","microtubule-based process","GO:0007017","1.4338133750976499e-30","29.843507372684805","202","2750","95","21899","AT4G20260,AT1G69230,AT3G49650,AT3G44730,AT1G03780,AT3G47690,AT2G21300,AT1G72250,AT1G18550,AT5G51600,AT3G19050,AT4G14330,AT3G01015,AT5G27550,AT2G44190,AT3G10310,AT1G19835,AT4G05190,AT3G05330,AT4G21820,AT4G26760,AT3G44050,AT5G23910,AT5G12250,AT3G20150,AT2G37420,AT3G58650,AT3G06030,AT5G65930,AT5G62700,AT1G21730,AT2G36200,AT2G22610,AT2G35880,AT1G23220,AT1G18370,AT1G63640,AT5G02370,AT2G20190,AT1G59540,AT3G17360,AT3G45850,AT5G60930,AT1G20010,AT5G23860,AT1G50010,AT3G20860,AT3G22190,AT5G08120,AT4G39400,AT5G37478,AT1G26355,AT2G01910,AT5G57880,AT5G48520,AT4G14960,AT1G14690,AT3G12020,AT3G23090,AT4G39050,AT3G10180,AT1G55550,AT1G61000,AT1G01950,AT1G12430,AT4G16340,AT5G42080,AT2G38720,AT3G44200,AT5G19770,AT3G16060,AT2G47500,AT3G54870,AT3G23670,AT5G18700,AT1G50710,AT3G16630,AT5G01840,AT4G32330,AT5G23720,AT5G23430,AT5G64740,AT3G53760,AT5G47820,AT5G44340,AT5G55280,AT5G38880,AT5G05970,AT1G01510,AT5G18580,AT5G17410,AT3G55000,AT3G55005,AT2G32980,AT4G39920"
"GO:BP","cell cycle process","GO:0022402","1.6362312370561196e-29","28.78615532054185","371","2749","135","21899","AT1G02065,AT2G01990,AT5G65420,AT3G22780,AT5G51330,AT1G03780,AT4G37630,AT5G06150,AT2G26180,AT3G48160,AT3G11520,AT1G47210,AT1G20610,AT2G30820,AT1G02730,AT5G51600,AT3G19050,AT5G43080,AT3G44960,AT1G72670,AT5G02220,AT3G01015,AT1G20930,AT5G52950,AT1G76310,AT3G25980,AT1G76540,AT4G05190,AT1G69770,AT4G30870,AT1G06660,AT2G33793,AT3G59550,AT5G07280,AT3G05330,AT4G21820,AT4G26760,AT1G04030,AT3G44050,AT2G42260,AT4G34160,AT1G53140,AT2G33560,AT3G58650,AT3G12280,AT2G06510,AT1G15570,AT2G36200,AT5G16270,AT5G52910,AT5G48600,AT3G54180,AT1G18370,AT3G02820,AT5G20850,AT3G25100,AT3G54650,AT2G13680,AT2G31270,AT2G32590,AT4G32730,AT5G06590,AT1G02970,AT4G15890,AT3G17360,AT1G04650,AT3G57060,AT1G15110,AT3G57860,AT1G64960,AT3G20780,AT5G05510,AT5G63920,AT1G50240,AT5G03470,AT5G37478,AT5G11300,AT1G20720,AT5G57880,AT4G19350,AT5G48520,AT1G63990,AT2G40550,AT4G22970,AT5G37630,AT1G67370,AT5G50375,AT2G22490,AT4G24710,AT1G80370,AT5G40840,AT1G61000,AT3G54710,AT5G67100,AT1G04730,AT5G48720,AT2G45280,AT3G59420,AT3G08880,AT5G42080,AT1G22275,AT4G17760,AT4G31400,AT3G18730,AT2G01210,AT5G49160,AT4G35520,AT1G13330,AT1G71830,AT3G23670,AT5G18700,AT1G50710,AT4G20050,AT5G09870,AT4G14180,AT5G03415,AT5G05170,AT5G64740,AT3G07160,AT4G08630,AT3G54630,AT5G38880,AT3G27120,AT4G34660,AT5G19390,AT3G48210,AT3G48750,AT5G05970,AT1G13980,AT5G18580,AT3G55000,AT3G55005,AT3G48860,AT5G63135,AT2G32980"
"GO:BP","cell division","GO:0051301","6.642204302409773e-29","28.177687770405107","425","2749","146","21899","AT4G37750,AT2G26330,AT1G46264,AT4G31805,AT2G28610,AT1G70210,AT1G80080,AT1G46480,AT5G10890,AT2G37630,AT4G20140,AT5G65420,AT3G56370,AT3G22780,AT5G10150,AT5G28640,AT1G03780,AT5G09810,AT4G37630,AT4G30710,AT4G09960,AT3G47690,AT5G06150,AT1G20590,AT2G26180,AT3G11520,AT1G47210,AT1G20610,AT3G20060,AT2G28150,AT1G02730,AT5G51600,AT3G19050,AT5G43080,AT1G72670,AT5G59790,AT2G44190,AT1G76310,AT3G25980,AT4G05190,AT5G22220,AT3G51280,AT1G69770,AT4G30870,AT3G59550,AT3G51770,AT3G05330,AT4G26760,AT5G13840,AT2G42260,AT5G67270,AT4G34160,AT1G30690,AT1G53140,AT5G10480,AT3G58650,AT3G12280,AT1G15570,AT4G32830,AT5G03280,AT5G62410,AT5G16270,AT5G10440,AT5G48600,AT3G54180,AT1G18370,AT1G07270,AT3G25100,AT4G33270,AT3G54650,AT3G51670,AT2G20190,AT2G32590,AT4G32730,AT1G02970,AT4G03270,AT4G15890,AT3G17360,AT3G57060,AT1G65470,AT3G57860,AT5G22110,AT1G50240,AT5G11300,AT2G01910,AT1G21410,AT4G19350,AT5G48520,AT3G54220,AT2G40550,AT4G22970,AT5G37630,AT5G50375,AT2G22490,AT1G80370,AT4G37650,AT5G40840,AT1G61000,AT5G39770,AT1G08560,AT2G44740,AT4G24560,AT2G27970,AT3G59420,AT3G08880,AT5G42080,AT1G22275,AT2G45080,AT2G21800,AT2G22140,AT4G31400,AT3G18730,AT2G38720,AT2G01210,AT5G16750,AT5G49160,AT5G61480,AT3G23670,AT5G18700,AT1G50710,AT5G09870,AT1G08260,AT4G14310,AT5G05170,AT5G64740,AT4G08630,AT3G54630,AT1G14830,AT5G38880,AT4G34660,AT5G19390,AT3G48210,AT4G30080,AT3G48750,AT5G05970,AT1G01510,AT1G13980,AT5G18580,AT1G17110,AT1G03840,AT3G55000,AT3G55005,AT4G00850,AT3G48860,AT1G73177,AT2G32980"
"GO:BP","mitotic cell cycle","GO:0000278","5.6859305668817454e-21","20.24519844795269","143","2749","67","21899","AT5G65420,AT1G03780,AT5G06150,AT3G11520,AT1G47210,AT1G20610,AT3G19050,AT5G43080,AT3G01015,AT1G20930,AT5G52950,AT1G76310,AT3G25980,AT1G76540,AT1G69770,AT3G59550,AT3G05330,AT4G21820,AT4G34160,AT2G33560,AT3G58650,AT3G12280,AT5G62700,AT1G15570,AT1G63100,AT2G36200,AT5G48600,AT5G20850,AT3G54650,AT2G20190,AT2G32590,AT1G09450,AT4G15890,AT3G17360,AT3G57060,AT3G57860,AT1G64960,AT5G05510,AT1G50010,AT5G63920,AT5G37478,AT5G11300,AT5G37630,AT2G22490,AT1G80370,AT4G37650,AT5G40840,AT1G61000,AT5G67100,AT5G42080,AT4G31400,AT3G18730,AT2G01210,AT5G19770,AT5G49160,AT5G18700,AT5G09870,AT5G03415,AT5G05170,AT5G64740,AT3G07160,AT3G54630,AT4G34660,AT5G19390,AT5G05970,AT5G63135,AT2G32980"
"GO:BP","mitotic cell cycle process","GO:1903047","9.577898129458633e-20","19.01872978642572","106","2735","55","21899","AT5G65420,AT1G03780,AT5G06150,AT3G11520,AT1G47210,AT1G20610,AT3G19050,AT5G43080,AT3G01015,AT1G20930,AT5G52950,AT1G76310,AT3G25980,AT1G76540,AT1G69770,AT3G05330,AT4G34160,AT2G33560,AT3G58650,AT3G12280,AT1G15570,AT2G36200,AT5G48600,AT5G20850,AT3G54650,AT2G32590,AT4G15890,AT3G17360,AT3G57060,AT3G57860,AT1G64960,AT5G05510,AT5G37478,AT5G11300,AT5G37630,AT2G22490,AT1G80370,AT1G61000,AT5G67100,AT5G42080,AT4G31400,AT3G18730,AT2G01210,AT5G49160,AT5G18700,AT5G09870,AT5G03415,AT5G05170,AT5G64740,AT3G07160,AT3G54630,AT4G34660,AT5G19390,AT5G05970,AT5G63135"
